,index,IDENTIFIER: Reference ID,FORMULA,PROPERTY: Microstructure,PROPERTY: Processing method,PROPERTY: grain size ($\mu$m),PROPERTY: ROM Density (g/cm$^3$),PROPERTY: Exp. Density (g/cm$^3$),PROPERTY: HV,PROPERTY: Type of test,PROPERTY: Test temperature ($^\circ$C),PROPERTY: YS (MPa),PROPERTY: UTS (MPa),PROPERTY: Elongation (%),PROPERTY: Elongation plastic (%),PROPERTY: Young modulus (GPa),PROPERTY: O content (wppm),PROPERTY: N content (wppm),PROPERTY: C content (wppm),REFERENCE: doi,REFERENCE: year,Unnamed: 0.1,alloy_names,structure,phase_1,phase_2,phase_3,phase_4,phase_5,vol_phase1,vol_phase2,vol_phase3,vol_phase4,vol_phase5,alloy,density_kgm3,solidus,liquidus,Ac_Al,entropy_jmol,enthalpy_jmol,gibbs_jmol,Al,Co,Fe,Ni,Si,Cr,Mn,Nb,Mo,Ti,Cu,C,V,Zr,B,Sn,Ta,Hf,W,Zn,Re,Y,Delta_SS,Phase_Weight_Min,Phase_BCC,Phase_BCC+BCC,Phase_BCC+Sec.,Phase_FCC,Phase_FCC+BCC,Phase_FCC+Sec.,Phase_No Data,Phase_Other,Density,Modulus,Cost,Tm,Misfit,Rbar,delta,shear,bulk,pugh,VEC,SMIX,ModulusMX,DensityMX,TmMX,R_MX,shearMX,bulkMX,VECMX
121,369,58,Mo1 Nb0.769 Ti0.769 V0.769 Zr0.769,BCC,ANNEAL,,7.3,,,C,25.0,1496.0,,,30.0,,,,,10.1016/j.matdes.2015.06.072,2015,369,Mo1 Nb0.769 Ti0.769 V0.769 Zr0.769,SS,BCC_B2#1,,,,,1.0,,,,,Mo1 Nb0.769 Ti0.769 V0.769 Zr0.769,1651.23,2167.03,7252.734398757923,0.0,87.00529920658384,29909.41626553654,-80848.3296244447,,,,,,,,0.18866535819430813,0.2453385672227674,0.18866535819430813,,,0.18866535819430813,0.18866535819430813,,,,,,,,,872.4446224791059,BCC,1,0,0,0,0,0,0,0,7.3598864044408066,159.38984298331698,400.73331697742884,2408.809445534838,3.5617991289337216,143.02553974484786,0.0676710803938413,35.47055937193326,156.23184494602552,4.404549793191219,4.86800785083415,1.6033387394894512,261.0,5.726265290090899,955.0,28.65000000000001,27.0,141.0,2.0
122,370,58,Mo1 Nb0.667 Ti0.667 V0.667 Zr0.667,BCC,ANNEAL,,7.4,,,C,25.0,1603.0,,,20.0,,,,,10.1016/j.matdes.2015.06.072,2015,370,Mo1 Nb0.667 Ti0.667 V0.667 Zr0.667,SS,BCC_B2#1,,,,,1.0,,,,,Mo1 Nb0.667 Ti0.667 V0.667 Zr0.667,1673.49,2192.7,7361.7894814602905,0.0,86.6774785730697,29598.33460343061,-80742.09562008713,,,,,,,,0.1818429661941112,0.27262813522355506,0.1818429661941112,,,0.1818429661941112,0.1818429661941112,,,,,,,,,862.3793868965997,BCC,1,0,0,0,0,0,0,0,7.463606475848682,165.52317339149397,390.2200109051254,2426.4269083969466,3.4820830833424483,142.78088876772082,0.06713548078241177,34.91112322791712,158.8994002181025,4.55154075624346,4.908942202835332,1.5942068711394362,261.0,5.726265290090899,955.0,28.65000000000001,27.0,141.0,2.0
123,371,58,Mo1 Nb0.588 Ti0.588 V0.588 Zr0.588,BCC,ANNEAL,,7.5,,,C,25.0,1645.0,,,15.0,,,,,10.1016/j.matdes.2015.06.072,2015,371,Mo1 Nb0.588 Ti0.588 V0.588 Zr0.588,SS,BCC_B2#1,,,,,1.0,,,,,Mo1 Nb0.588 Ti0.588 V0.588 Zr0.588,1694.5,2215.48,7464.458222621452,0.0,86.34050108354681,29329.12574785023,-80582.33213150484,,,,,,,,0.17541766109785198,0.29832935560859186,0.17541766109785198,,,0.17541766109785198,0.17541766109785198,,,,,,,,,851.7458616826892,BCC,1,0,0,0,0,0,0,0,7.561289678951366,171.29952267303102,380.31861575178993,2443.0189737470164,3.4036390726015444,142.55047732696897,0.06658309069815367,34.38424821002386,161.41169451073984,4.694349968765184,4.9474940334128865,1.5821641738812968,261.0,5.726265290090899,955.0,28.65000000000001,27.0,141.0,2.0
124,372,58,Mo1 Nb0.5 Ti0.5 V0.5 Zr0.5,BCC,ANNEAL,,7.6,,,C,25.0,1765.0,,,12.0,,,,,10.1016/j.matdes.2015.06.072,2015,372,Mo1 Nb0.5 Ti0.5 V0.5 Zr0.5,SS,BCC_B2#1,,,,,1.0,,,,,Mo1 Nb0.5 Ti0.5 V0.5 Zr0.5,1723.11,2244.76,7604.136080802686,0.0,85.84032949637889,28996.50959659675,-80278.22985229359,,,,,,,,0.16666666666666666,0.3333333333333333,0.16666666666666666,,,0.16666666666666666,0.16666666666666666,,,,,,,,,835.4594581187799,BCC,1,0,0,0,0,0,0,0,7.694330079923088,179.16666666666669,366.83333333333326,2465.616666666667,3.2915472222222206,142.23666666666668,0.06575299961436942,33.666666666666664,164.83333333333331,4.896039603960396,5.0,1.5607104090414063,261.0,5.726265290090899,955.0,28.65000000000001,27.0,141.0,2.0
125,373,58,Mo1 Nb1 Ti1 V1 Zr1,BCC,ANNEAL,,7.1,,,C,25.0,1779.0,,,32.0,,,,,10.1016/j.matdes.2015.06.072,2015,373,Mo1 Nb1 Ti1 V1 Zr1,SS,BCC_B2#1,,,,,1.0,,,,,Mo1 Nb1 Ti1 V1 Zr1,1614.68,2119.92,7071.612219614184,0.0,87.47511413610228,30489.32208378175,-80866.49821147644,,,,,,,,0.2,0.2,0.2,,,0.2,0.2,,,,,,,,,886.3825911229999,BCC,1,0,0,0,0,0,0,0,7.187567098039901,149.2,418.2,2379.54,3.686095999999999,143.43200000000004,0.06844940882571893,36.40000000000001,151.8,4.17032967032967,4.8,1.6094379124341005,261.0,5.726265290090899,955.0,28.65000000000001,27.0,141.0,2.0
126,374,58,Mo1 Nb1 Ti1 V0.3 Zr1,BCC,ANNEAL,,7.3,,,C,25.0,1455.0,,,25.0,,,,,10.1016/j.matdes.2015.06.072,2015,374,Mo1 Nb1 Ti1 V0.3 Zr1,SS+IM,BCC_B2#1,BCC_B2#2,,,,0.1348618161982065,0.8651381838017934,,,,Mo1 Nb1 Ti1 V0.3 Zr1,1696.2,2171.35,7248.4340923579675,0.0,87.28442597404543,29118.092522876406,-81994.98174208343,,,,,,,,0.2325581395348837,0.2325581395348837,0.2325581395348837,,,0.06976744186046513,0.2325581395348837,,,,,,,,,770.171505446562,BCC,1,0,0,0,0,0,0,0,7.3609051117637465,152.65116279069764,450.46511627906983,2411.5348837209303,3.269071389940507,145.35813953488372,0.0636428726493305,34.67441860465117,150.46511627906978,4.339369550637157,4.767441860465117,1.5426131253269075,261.0,5.726265290090899,955.0,28.65000000000001,27.0,141.0,2.0
127,375,58,Mo0.1 Nb1 Ti1 V0.3 Zr1,BCC,ANNEAL,,6.6,,,C,25.0,932.0,,,45.0,,,,,10.1016/j.matdes.2015.06.072,2015,375,Mo0.1 Nb1 Ti1 V0.3 Zr1,SS,BCC_B2#1,,,,,1.0,,,,,Mo0.1 Nb1 Ti1 V0.3 Zr1,1613.22,1883.46,6471.752612045225,0.0,88.55135589171945,33345.579473241734,-79380.29657691713,,,,,,,,0.29411764705882354,0.029411764705882363,0.29411764705882354,,,0.08823529411764706,0.29411764705882354,,,,,,,,,715.8949618999505,BCC,1,0,0,0,0,0,0,0,6.601929850052648,105.97058823529413,540.5882352941177,2283.2941176470586,3.239102768166089,147.7664705882353,0.06072755116365696,38.558823529411775,129.41176470588238,3.3562166285278416,4.441176470588236,1.397731417091876,261.0,5.726265290090899,955.0,28.65000000000001,27.0,141.0,2.0
128,376,58,Mo0.3 Nb1 Ti1 V0.3 Zr1,BCC,ANNEAL,,6.8,,,C,25.0,1312.0,,,50.0,,,,,10.1016/j.matdes.2015.06.072,2015,376,Mo0.3 Nb1 Ti1 V0.3 Zr1,SS,BCC_B2#1,,,,,1.0,,,,,Mo0.3 Nb1 Ti1 V0.3 Zr1,1634.25,2005.73,6679.162019334285,0.0,88.67277303082439,32037.361285806,-80843.07878243347,,,,,,,,0.2777777777777778,0.08333333333333334,0.2777777777777778,,,0.08333333333333334,0.2777777777777778,,,,,,,,,738.2974160239662,BCC,1,0,0,0,0,0,0,0,6.803386246679668,118.36111111111113,516.6666666666667,2317.333333333333,3.2835944444444434,147.12722222222226,0.061921009116688915,37.52777777777778,135.0,3.5973353071798666,4.527777777777779,1.4815959795163869,261.0,5.726265290090899,955.0,28.65000000000001,27.0,141.0,2.0
129,377,58,Mo0.5 Nb1 Ti1 V0.3 Zr1,BCC,ANNEAL,,6.9,,,C,25.0,1301.0,,,43.0,,,,,10.1016/j.matdes.2015.06.072,2015,377,Mo0.5 Nb1 Ti1 V0.3 Zr1,SS+IM,BCC_B2#1,BCC_B2#2,,,,0.1917293967569018,0.8082706032430982,,,,Mo0.5 Nb1 Ti1 V0.3 Zr1,1654.02,2075.5,6860.658269175225,0.0,88.29321258637856,30810.88853565412,-81586.37108680577,,,,,,,,0.2631578947368421,0.13157894736842105,0.2631578947368421,,,0.07894736842105263,0.2631578947368421,,,,,,,,,753.5133530302015,BCC,1,0,0,0,0,0,0,0,6.9836367068196346,129.44736842105266,495.26315789473676,2347.7894736842104,3.3010207756232672,146.55526315789473,0.06272938344944425,36.605263157894726,140.0,3.8245866283249454,4.605263157894737,1.5212551276738542,261.0,5.726265290090899,955.0,28.65000000000001,27.0,141.0,2.0
130,378,58,Mo0.7 Nb1 Ti1 V0.3 Zr1,BCC,ANNEAL,,7.1,,,C,25.0,1436.0,,,27.0,,,,,10.1016/j.matdes.2015.06.072,2015,378,Mo0.7 Nb1 Ti1 V0.3 Zr1,SS+IM,BCC_B2#1,BCC_B2#2,,,,0.1775695886169547,0.8224304113830453,,,,Mo0.7 Nb1 Ti1 V0.3 Zr1,1672.1,2122.71,7025.451241016185,0.0,87.87453145678819,29934.382876904878,-81929.89566758649,,,,,,,,0.25,0.175,0.25,,,0.075,0.25,,,,,,,,,763.2264390527879,BCC,1,0,0,0,0,0,0,0,7.145862120945603,139.42499999999998,476.0,2375.2,3.2986309999999985,146.0405,0.06325097564667473,35.775,144.5,4.039133473095737,4.675,1.539010436633614,261.0,5.726265290090899,955.0,28.65000000000001,27.0,141.0,2.0
131,379,58,Mo1 Nb0.769 Ti0.769 V0.231 Zr0.769,BCC,ANNEAL,,7.4,,,C,25.0,1603.0,,,20.0,,,,,10.1016/j.matdes.2015.06.072,2015,379,Mo1 Nb0.769 Ti0.769 V0.231 Zr0.769,SS+IM,BCC_B2#1,BCC_B2#2,,,,0.0901516217525934,0.9098483782474066,,,,Mo1 Nb0.769 Ti0.769 V0.231 Zr0.769,1717.56,2205.26,7446.431821759711,0.0,86.72073828156925,28646.49573893116,-81749.00409350649,,,,,,,,0.21735443753533068,0.2826455624646693,0.21735443753533068,,,0.06529112492933861,0.21735443753533068,,,,,,,,,770.6793486475557,BCC,1,0,0,0,0,0,0,0,7.548005443340642,164.1630864895421,428.21622385528536,2443.146777840588,3.219131720509393,144.76294516676091,0.06370687666476445,33.71735443753533,155.65884680610512,4.616579485631894,4.847936687394006,1.5305088937241988,261.0,5.726265290090899,955.0,28.65000000000001,27.0,141.0,2.0
132,380,58,Mo1 Nb0.667 Ti0.667 V0.2 Zr0.667,BCC,ANNEAL,,7.5,,,C,25.0,1576.0,,,8.0,,,,,10.1016/j.matdes.2015.06.072,2015,380,Mo1 Nb0.667 Ti0.667 V0.2 Zr0.667,SS+IM,BCC_B2#1,BCC_B2#2,,,,0.061338536656935325,0.9386614633430648,,,,Mo1 Nb0.667 Ti0.667 V0.2 Zr0.667,1730.73,2222.98,7565.705244125435,0.0,86.35702020130219,28443.067273006036,-81489.41944325164,,,,,,,,0.2083723836301156,0.3124023742580443,0.2083723836301156,,,0.062480474851608875,0.2083723836301156,,,,,,,,,768.3312499772888,BCC,1,0,0,0,0,0,0,0,7.659222728789524,170.9975007810059,415.05373320837236,2461.940924711027,3.17816536141812,144.41208997188374,0.06361284564853663,33.147453920649795,158.73883161512026,4.788869516045427,4.895657606997812,1.5171724187049749,261.0,5.726265290090899,955.0,28.65000000000001,27.0,141.0,2.0
133,381,58,Nb1 Ti1 V0.3 Zr1,BCC,ANNEAL,,6.5,,,C,25.0,866.0,,,45.0,,,,,10.1016/j.matdes.2015.06.072,2015,381,Nb1 Ti1 V0.3 Zr1,SS,BCC_B2#1,,,,,1.0,,,,,Nb1 Ti1 V0.3 Zr1,1602.57,1755.98,6359.463073166461,0.0,88.07939163893445,34166.100471233454,-77958.9650851301,,,,,,,,0.30303030303030304,,0.30303030303030304,,,0.09090909090909093,0.30303030303030304,,,,,,,,,701.3228446419646,BCC,1,0,0,0,0,0,0,0,6.492044542801546,99.21212121212122,553.6363636363636,2264.727272727273,3.203705234159779,148.11515151515155,0.059944104745614374,39.12121212121213,126.36363636363636,3.2300542215336945,4.3939393939393945,1.3033745415929745,60.0,4.076735259200634,809.0,28.65000000000001,14.0,81.0,1.0
134,383,59,Mo1 Nb1 Ti1 V0.25 Zr1,BCC,CAST,,7.3,,,C,25.0,1776.0,3893.0,30.0,,153.0,,,,10.1007/s11837-012-0366-5,,383,Mo1 Nb1 Ti1 V0.25 Zr1,SS+IM,BCC_B2#1,BCC_B2#2,,,,0.15045620458192172,0.8495437954180782,,,,Mo1 Nb1 Ti1 V0.25 Zr1,1703.76,2176.41,7262.356508421823,0.0,87.17275045017695,28948.32294936417,-82022.58837371107,,,,,,,,0.2352941176470588,0.2352941176470588,0.2352941176470588,,,0.05882352941176471,0.2352941176470588,,,,,,,,,759.2698383004068,BCC,1,0,0,0,0,0,0,0,7.375471331404407,152.94117647058823,453.17647058823525,2414.223529411765,3.2210560553633205,145.51999999999995,0.06310750734824294,34.529411764705884,150.35294117647058,4.35434412265758,4.764705882352942,1.5284657100610248,261.0,5.726265290090899,955.0,28.65000000000001,27.0,141.0,2.0
135,384,59,Mo1 Nb1 Ti1 V0.5 Zr1,BCC,CAST,,7.2,,,C,25.0,1647.0,3307.0,28.0,,152.0,,,,10.1007/s11837-012-0366-5,,384,Mo1 Nb1 Ti1 V0.5 Zr1,SS+IM,BCC_B2#1,BCC_B2#2,,,,0.06722081231181831,0.9327791876881816,,,,Mo1 Nb1 Ti1 V0.5 Zr1,1668.53,2153.28,7195.2669350003125,0.0,87.5642015038517,29703.05909725528,-81766.16941714795,,,,,,,,0.2222222222222222,0.2222222222222222,0.2222222222222222,,,0.1111111111111111,0.2222222222222222,,,,,,,,,809.8324338237235,BCC,1,0,0,0,0,0,0,0,7.305877170899035,151.55555555555554,440.22222222222223,2401.3777777777773,3.432313580246912,144.7466666666666,0.06547405677119335,35.22222222222222,150.88888888888889,4.28391167192429,4.777777777777779,1.5810937501718236,261.0,5.726265290090899,955.0,28.65000000000001,27.0,141.0,2.0
136,385,59,Mo1 Nb1 Ti1 V0.75 Zr1,BCC,CAST,,7.2,,,C,25.0,1708.0,3929.0,29.0,,150.0,,,,10.1007/s11837-012-0366-5,,385,Mo1 Nb1 Ti1 V0.75 Zr1,SS,BCC_B2#1,,,,,1.0,,,,,Mo1 Nb1 Ti1 V0.75 Zr1,1639.16,2134.8,7132.44800495342,0.0,87.63626374566891,30215.154837928192,-81345.80891030832,,,,,,,,0.21052631578947367,0.21052631578947367,0.21052631578947367,,,0.15789473684210525,0.21052631578947367,,,,,,,,,851.6752270762892,BCC,1,0,0,0,0,0,0,0,7.24360871149949,150.31578947368422,428.6315789473684,2389.884210526316,3.582421052631578,144.05473684210526,0.06719833793951246,35.84210526315789,151.3684210526316,4.223201174743027,4.789473684210527,1.6035681031705151,261.0,5.726265290090899,955.0,28.65000000000001,27.0,141.0,2.0
137,387,59,Mo0.667 Nb0.667 Ti0.667 V1 Zr0.667,BCC,CAST,,7.1,,,C,25.0,1735.0,3300.0,20.0,,147.0,,,,10.1007/s11837-012-0366-5,,387,Mo0.667 Nb0.667 Ti0.667 V1 Zr0.667,SS,BCC_B2#1,,,,,1.0,,,,,Mo0.667 Nb0.667 Ti0.667 V1 Zr0.667,1576.97,2097.99,6967.19729137032,0.0,86.99286803950466,30859.886217169176,-79882.03479712023,,,,,,,,0.1818429661941112,0.1818429661941112,0.1818429661941112,,,0.27262813522355506,0.1818429661941112,,,,,,,,,938.9939501694196,BCC,1,0,0,0,0,0,0,0,7.0908998983782805,147.27535441657582,400.2063794983642,2361.697082878953,3.794968119357904,142.3578298800436,0.06996216344616321,37.3623227917121,152.54443838604143,4.082841402459047,4.818157033805889,1.5942068711394362,261.0,5.726265290090899,955.0,28.65000000000001,27.0,141.0,2.0
138,388,59,Mo0.5 Nb0.5 Ti0.5 V1 Zr0.5,BCC,CAST,,7.0,,,C,25.0,1538.0,3176.0,23.0,,146.0,,,,10.1007/s11837-012-0366-5,,388,Mo0.5 Nb0.5 Ti0.5 V1 Zr0.5,SS,BCC_B2#1,,,,,1.0,,,,,Mo0.5 Nb0.5 Ti0.5 V1 Zr0.5,1549.6,2083.0,6880.346631249049,0.0,86.42406898330921,31070.404001666244,-78947.43581408635,,,,,,,,0.16666666666666666,0.16666666666666666,0.16666666666666666,,,0.3333333333333333,0.16666666666666666,,,,,,,,,975.0155905998115,BCC,1,0,0,0,0,0,0,0,7.010101988751199,145.66666666666666,385.1666666666666,2346.7833333333333,3.818013888888888,141.45999999999995,0.0706096068088601,38.16666666666666,153.16666666666666,4.0131004366812215,4.833333333333333,1.5607104090414063,261.0,5.726265290090899,955.0,28.65000000000001,27.0,141.0,2.0
139,389,59,Mo0.333 Nb0.333 Ti0.333 V1 Zr0.333,BCC,CAST,,6.9,,,C,25.0,1418.0,2508.0,24.0,,143.0,,,,10.1007/s11837-012-0366-5,,389,Mo0.333 Nb0.333 Ti0.333 V1 Zr0.333,SS,BCC_B2#1,,,,,1.0,,,,,Mo0.333 Nb0.333 Ti0.333 V1 Zr0.333,1513.47,2064.73,6744.307162462788,0.0,85.2676357852648,31219.82097177564,-77325.87938286642,,,,,,,,0.1427958833619211,0.1427958833619211,0.1427958833619211,,,0.4288164665523155,0.1427958833619211,,,,,,,,,1014.2336005133913,BCC,1,0,0,0,0,0,0,0,6.8830150537116905,143.1363636363636,361.51072041166384,2323.3255145797593,3.7290574185064815,140.04780445969124,0.07047323092898747,39.43181818181818,154.14536878216117,3.9091620901527913,4.857204116638079,1.4748069867344962,261.0,5.726265290090899,955.0,28.65000000000001,27.0,141.0,2.0
140,390,59,Mo1 Nb1 Ti1 Zr1,BCC,CAST,,7.3,,,C,25.0,1592.0,3450.0,34.0,,155.0,,,,10.1007/s11837-012-0366-5,,390,Mo1 Nb1 Ti1 Zr1,SS+IM,BCC_B2#1,BCC_B2#2,,,,0.2175627966884032,0.7824372033115968,,,,Mo1 Nb1 Ti1 Zr1,1745.68,2205.62,7336.389148981241,0.0,85.99593189476047,27934.35842936668,-81538.46287266341,,,,,,,,0.25,0.25,0.25,,,,0.25,,,,,,,,,697.8877930589063,BCC,1,0,0,0,0,0,0,0,7.453764761972952,154.5,467.75,2428.675,2.9285187499999985,146.39,0.05984052342083805,33.75,149.75,4.437037037037037,4.75,1.3862943611198906,261.0,5.726265290090899,955.0,23.99000000000001,24.0,141.0,2.0
141,402,61,Al0.125 Co1 Cr1 Cu1 Fe1 Mn1 Ni1 Ti1 V1,FCC+BCC,CAST,,6.7,,,C,25.0,1862.0,2431.0,1.0,,164.0,,,,10.1016/j.msea.2006.11.049,2006,402,Al0.125 Co1 Cr1 Cu1 Fe1 Mn1 Ni1 Ti1 V1,SS+IM,BCC_B2#1,BCC_B2#2,LIQUID#1,LIQUID#2,,0.4065259110087295,0.2146210595291265,0.23543164042341605,0.1434213890387279,,Al0.125 Co1 Cr1 Cu1 Fe1 Mn1 Ni1 Ti1 V1,977.89,1183.4,6480.719729588525,6.790375437977076e-08,88.71403228501283,24386.742455994736,-88546.22064282664,0.015384615384615384,0.12307692307692307,0.12307692307692307,0.12307692307692307,,0.12307692307692307,0.12307692307692307,,,0.12307692307692307,0.12307692307692307,,0.12307692307692307,,,,,,,,,,957.2369224692676,FCC+BCC,0,0,0,0,1,0,0,0,7.407458924146216,182.12307692307687,35.86830769230769,1797.4504615384617,1.6041637869822492,130.11276923076923,0.05581805013904269,60.338461538461544,151.32307692307694,2.50790413054564,7.430769230769231,2.126937136549337,209.0,6.239398742616035,1249.6799999999996,22.03,115.0,104.0,8.0
142,403,61,Al0.25 Co1 Cr1 Cu1 Fe1 Mn1 Ni1 Ti1 V1,BCC,CAST,,6.1,,,C,25.0,1465.0,2016.0,2.0,,190.0,,,,10.1016/j.msea.2006.11.049,2006,403,Al0.25 Co1 Cr1 Cu1 Fe1 Mn1 Ni1 Ti1 V1,SS+IM,BCC_B2#1,BCC_B2#2,LIQUID#1,LIQUID#2,,0.4211976952162513,0.25666043654812504,0.2653577440298676,0.05678412420575595,,Al0.25 Co1 Cr1 Cu1 Fe1 Mn1 Ni1 Ti1 V1,1053.79,1195.51,6175.835376581129,1.214090513779504e-07,87.2935022903284,21326.51193255252,-89798.11648303557,0.030303030303030307,0.12121212121212124,0.12121212121212124,0.12121212121212124,,0.12121212121212124,0.12121212121212124,,,0.12121212121212124,0.12121212121212124,,0.12121212121212124,,,,,,,,,,963.95479816735,BCC,1,0,0,0,0,0,0,0,7.336105819234911,180.42424242424244,35.355151515151526,1784.357575757576,1.6614574839302116,130.31060606060606,0.05664765948479236,59.81818181818182,150.18181818181822,2.5106382978723407,7.363636363636363,2.1522221203805256,209.0,6.239398742616035,1249.6799999999996,22.03,115.0,104.0,8.0
143,404,61,Al0.667 Co1 Cr1 Cu1 Fe1 Mn1 Ni1 Ti1 V1,BCC+Sec.,CAST,,5.1,,,C,25.0,1461.0,1461.0,1.0,,163.0,,,,10.1016/j.msea.2006.11.049,2006,404,Al0.25 Co1 Cr1 Cu1 Fe1 Mn1 Ni1 Ti1 V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.4095159086072,BCC+Sec.,0,0,1,0,0,0,0,0,7.112957566249914,175.1113418714665,33.75031729548864,1743.4111503403715,1.8244324282386088,130.92931694934808,0.05888595900453158,58.19106957424714,146.6126687435099,2.5195046218637347,7.153686396677053,2.190688258837493,209.0,6.239398742616035,1249.6799999999996,22.03,115.0,104.0,8.0
144,405,61,Co1 Cr1 Cu1 Fe1 Mn1 Ni1 Ti1 V1,FCC+BCC+Sec.,CAST,,7.3,,,C,25.0,1312.0,1312.0,1.0,,74.0,,,,10.1016/j.msea.2006.11.049,2006,405,Co1 Cr1 Cu1 Fe1 Mn1 Ni1 Ti1 V1,SS+IM,BCC_B2#1,BCC_B2#2,LIQUID#1,LIQUID#2,,0.3838979443429779,0.1787024892015873,0.3342591657433103,0.10314040071212456,,Co1 Cr1 Cu1 Fe1 Mn1 Ni1 Ti1 V1,979.68,1170.23,6800.540443701005,0.0,89.81614786073222,27294.15842840119,-87041.7977983109,,0.125,0.125,0.125,,0.125,0.125,,,0.125,0.125,,0.125,,,,,,,,,,948.587921435668,FCC+Sec.,0,0,0,0,0,1,0,0,7.4810418135860015,183.875,36.3975,1810.9525,1.5424500000000003,129.90875,0.05489960832814337,60.875,152.5,2.5051334702258727,7.5,2.079441541679836,163.0,4.435673043367915,825.3800000000001,22.03,115.0,70.0,7.0
151,412,64,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1,FCC,CAST,,7.9,,,C,1000.0,150.0,,,,,,,,10.1007/s11661-005-0218-9,,412,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1,SS+IM,BCC_B2#2,FCC_L12#1,LIQUID#1,,,0.05489008021826365,0.40352660818746455,0.5415833115942719,,,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1,992.47,1304.79,4731.7260260563735,1.8399760705781482e-07,87.31613109658942,28001.15805373799,-83152.27683222032,0.09090909090909093,0.18181818181818185,0.18181818181818185,0.18181818181818185,,0.18181818181818185,,,,,0.18181818181818185,,,,,,,,,,,,774.9447963727966,FCC,0,0,0,1,0,0,0,0,7.8360359170914435,193.45454545454547,10.76,1692.96,0.8350231404958679,126.92818181818184,0.04161127685900578,74.36363636363636,157.8181818181818,2.1222493887530565,8.272727272727273,1.7677614722893291,209.0,6.239398742616035,1246.6799999999996,19.049999999999983,89.0,104.0,8.0
152,419,64,Al1 Co0.5 Cr0.5 Cu0.5 Fe0.5 Ni0.5,BCC,CAST,,6.7,,,C,1000.0,116.0,,,,,,,,10.1007/s11661-005-0218-9,,419,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.5572791371876,BCC,1,0,0,0,0,0,0,0,6.735061220571848,167.0,8.882857142857143,1530.18,1.9607061224489797,130.4085714285714,0.062453698325981015,63.99999999999999,140.28571428571428,2.191964285714286,7.142857142857142,1.7478680974667573,209.0,6.239398742616035,1246.6799999999996,19.049999999999983,89.0,104.0,8.0
153,434,65,Al1 Cr1 Mo1 Nb1 Ti1,BCC,CAST,,6.6,,,C,400.0,1080.0,1100.0,0.02,,,92.0,undetectable,,10.1016/j.jallcom.2015.11.050,2015,434,Al1 Cr1 Mo1 Nb1 Ti1,SS+IM,BCC_B2#1,C14_LAVES#1,CR3SI_A15#1,,,0.649928870988176,0.31683493024993115,0.033236198761892745,,,Al1 Cr1 Mo1 Nb1 Ti1,1753.09,1996.09,7184.702734994156,1.4670377381104502e-05,78.20223885335518,11264.467383063196,-88286.98267725793,0.2,,,,,0.2,,0.2,0.2,0.2,,,,,,,,,,,,,701.0923864921132,BCC,1,0,0,0,0,0,0,0,6.639698978369834,179.8,62.40000000000001,2140.0640000000008,1.683704,138.678,0.054844819762365486,48.60000000000001,149.2,3.0699588477366246,4.8,1.6094379124341005,259.0,7.529990989339018,1962.68,21.240000000000013,95.0,154.0,3.0
154,443,67,Al1 Cr1 Mo1 Ti1,BCC,ANNEAL,,6.0,,,C,400.0,1070.0,,,,,,,,10.1007/s11661-017-4386-1,,443,Al1 Cr1 Mo1 Ti1,SS+IM,BCC_B2#2,CR3SI_A15#1,,,,0.8067890670398228,0.1932109329601772,,,,Al1 Cr1 Mo1 Ti1,1757.56,1890.64,6371.037580818193,2.419666765419201e-05,75.07131811949681,11388.327033361109,-84177.46093275835,0.25,,,,,0.25,,,0.25,0.25,,,,,,,,,,,,,808.1996363696433,BCC,1,0,0,0,0,0,0,0,6.154969983350106,198.5,33.0,1987.58,1.6440687500000002,137.6225,0.05936100965286663,51.25,144.0,2.8097560975609754,4.75,1.3862943611198906,259.0,7.529990989339018,1962.68,21.240000000000013,95.0,154.0,3.0
155,448,67,Al1 Mo1 Nb1 Ti1,BCC,ANNEAL,,6.5,,,C,600.0,520.0,,,,,,,,10.1007/s11661-017-4386-1,,448,Al1 Mo1 Nb1 Ti1,SS+IM,BCC_B2#2,CR3SI_A15#1,,,,0.8733685547372562,0.1266314452627438,,,,Al1 Mo1 Nb1 Ti1,1869.87,2173.79,6794.480733552295,4.575959084781678e-05,78.13519294824208,6204.102224616275,-93261.99839849591,0.25,,,,,,,0.25,0.25,0.25,,,,,,,,,,,,,200.66636236191502,BCC,1,0,0,0,0,0,0,0,6.501698411758972,155.0,75.75,2130.08,0.3255687499999998,142.11999999999995,0.025440751752908462,32.0,146.5,4.578125,4.5,1.3862943611198906,259.0,7.529990989339018,1962.68,9.890000000000015,24.0,154.0,3.0
